,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
40,-57.20507475902392,-6.599310422280326,2,0.2317792,Pool
41,42.552717072140126,37.686199832307345,1,0.027475284,Pool
42,60.79249800588583,-24.82494483968707,0,0.6324695,Train
43,-0.5173973270288158,22.85283176113587,1,0.09963004,Pool
44,11.979412962773548,-3.8646995383072102,1,0.012260608,Pool
45,-20.332852001164543,-6.098552810298878,1,0.25981617,Pool
46,12.184769363682422,-30.841725186207796,0,0.0019285188,Pool
47,-79.83023139931097,-16.077798860513173,2,0.2077657,Pool
48,-44.633265380674914,-7.642846589948904,2,0.166452,Pool
49,14.10054248910369,47.13596630665938,1,0.35163093,Pool
50,-26.27306680609205,-0.5289985017652058,1,0.056117583,Pool
51,-58.87012376094062,-15.787627222795052,2,0.064154744,Pool
52,34.53813749769293,-34.247234871723265,0,0.0009928469,Pool
53,-17.940815607601788,9.89714263833886,1,0.15292424,Pool
54,-12.701274216413434,4.158562539190165,1,0.020896731,Train
55,-18.88879710908687,11.79726014047236,1,0.02635771,Pool
56,-66.36677290061269,-13.54435977200774,2,0.20882428,Pool
57,-55.58258265235928,-7.616128612121411,2,0.81915444,Pool
58,-60.273232156990915,-9.492471078047792,2,0.74441564,To sample
59,23.2911165331925,7.708059640914441,0,0.0022285737,Pool
60,-27.26449972328813,34.572183936758144,2,0.34462,Pool
61,69.16719171242889,-27.050713922312948,0,0.07011205,Pool
62,0.7218315029073875,19.627319090137945,1,0.21237451,Pool
63,-53.438738601240956,-8.414163491438195,2,0.12781309,Pool
64,-53.730996191494235,-3.5352869206570867,2,0.73201907,Pool
65,-45.85858318410354,-0.5755737844055151,2,0.63427085,Pool
66,10.632454551177585,18.307310873847676,1,0.082875594,Pool
67,4.169592827612402,29.30700806414167,1,0.10850598,Pool
68,-63.856056073935655,-7.106258270746998,2,0.46717918,Pool
69,57.98480272467729,-28.17935256771151,0,0.10406254,Pool
70,-55.345197093488686,-16.744462707711957,2,0.068308264,Train
71,61.762168067007586,-40.377347937313026,0,0.11536609,Train
72,-69.04922561496882,14.892417610581818,2,0.98715,To sample
73,35.57353746623944,5.689454462123862,0,0.014162646,Train
74,-9.034394014957801,13.839483117547925,1,0.38430437,Pool
75,70.27714884722612,77.92731360788771,0,0.115087025,Pool
76,53.12602990851891,-38.303405171998484,0,0.22035202,Pool
77,-10.291008040110881,10.672200680194408,1,0.15988927,Pool
78,-20.81839521222494,14.034316452670101,1,0.18960015,Pool
79,87.85110817467401,11.513914595909444,1,0.004945281,Train
80,53.97739121699597,-37.47817314718966,0,0.28636822,Pool
81,39.99945138102988,-19.76841809741704,0,0.0021759286,Pool
82,82.81214185569257,-1.156697246525935,0,0.20199235,Pool
83,-44.15224637101608,-10.202616954258765,2,0.86749685,Pool
84,62.93401616153908,-27.023971128357278,0,0.01133297,Pool
85,-71.81409751050043,-35.54297912034369,2,0.00560396,Train
86,-26.486278274486,-1.627512687024053,1,0.76558137,Pool
87,54.25304811850926,-12.21179331479106,0,0.062429383,Pool
88,-51.429077113844116,0.18245837812871474,2,0.061737586,Pool
89,-60.96369324288103,-13.620375515082468,2,0.07933769,Pool
90,56.96278043427772,4.586399974429064,0,0.036036737,Pool
91,4.42662259813518,26.8277622489045,1,0.09895207,Train
92,-2.7621727841634676,15.432292824825566,1,0.2775821,Train
93,-26.06057760951051,7.86834928462047,1,0.034197737,Train
94,54.18750951797133,-39.87684973678196,0,0.019426484,Pool
95,-53.32762774375255,-8.876252170112265,2,0.24865994,Pool
